Bidang_IT;Posisi_Pekerjaan;Nama_Perusahaan;Lokasi;Gaji;Syarat_Deskripsi_Pekerjaan;Link_Detail;Skill_Python;Skill_SQL;Skill_Javascript;Skill_PHP;Skill_Java_Kotlin;Skill_Excel;Skill_Cloud_AWS_GCP;Skill_Docker_K8s;Skill_Git;Skill_English;Skill_Agile_Scrum;Skill_Networking_Security;Gaji_Clean
Data Science & Analytics;Business Analyst;PT Amman Mineral Nusa Tenggara;West Sumbawa;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92997942?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;IT Business Analyst;PT Nextalent Talenta Nusantara;Jakarta;Rp 10.000.000 – Rp 15.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93079011?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;12500000.0
Data Science & Analytics;Technical Analyst;PT IDStar Cipta Teknologi;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93144901?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;FP&A Analyst;PT GOTO GOJEK TOKOPEDIA TBK;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93146888?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Quality Assurance Analyst (Analis Penjaminan Mutu) - Melayu Speaker;IGT Solutions;Yogyakarta;Rp 4,500,000 – Rp 5,500,000 per month;Employee Recognition & Insurance Coverage | Career Growth Opportunities & Internal Training Opportunity | Competitive Salary Rewards & Benefits Package;https://id.jobstreet.com/job/93116729?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Transfer Pricing Analyst;PT. ALPEN FOOD INDUSTRY;North Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93151491?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;SALES ASURANSI BANCASSURANCE AREA GIANYAR;PT Asuransi Jiwa Manulife Indonesia (Dept PB Danamon);Gianyar;Rp 3.500.000 – Rp 5.000.000 per month;Komisi Tanpa Batas | Travelling Luar Negeri | Training berkelanjutan;https://id.jobstreet.com/job/93146130?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;4250000.0
Data Science & Analytics;Data Science;PT. BFI FINANCE INDONESIA, Tbk;Tangerang District;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93067970?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Artificial Intelligence Engineer;PT Macbramindo Harum Abadi;South Tangerang;Rp 6.000.000 – Rp 8.000.000 per month;bpjs kesehatan | bpjs ketenagakerjaan | bonus tahunan;https://id.jobstreet.com/job/92861455?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;7000000.0
Data Science & Analytics;Intelligence Officer;PT.Global Papua Abadi;Merauke;Rp 7.000.000 – Rp 10.000.000 per month;Career Growth | Continuous Learning | Opportunity to support safe and sustainable plantation practices;https://id.jobstreet.com/job/92893550?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;8500000.0
Data Science & Analytics;Data Quality Specialist;PT Mindo Small Business Solutions;Yogyakarta;Rp 3.500.000 – Rp 4.000.000 per month;Team Activity | PC Provided | Professional Development;https://id.jobstreet.com/job/92781683?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;3750000.0
Data Science & Analytics;SEO & Local SEO Strategist;Process Flow SRL;Bali;Rp 11,000,000 – Rp 16,000,000 per month;Salary that scales with your performance | Fully remote with a team that holds itself to a genuinely high standard | Real ownership over your accounts;https://id.jobstreet.com/job/92973449?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Senior IT Analyst - Business & Process;Mewah Group;Medan;IDR Disembunyikan;Fulltime Employment | Self-Development Opportunity | Innovative and Collaborative Work Environment;https://id.jobstreet.com/job/92768231?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Head Artificial Intelligence (AI);PT Global Indojaya Orion;Tangerang;Rp 9.000.000 – Rp 10.000.000 per month;Lead the Company's AI Transformation | High Impact Role with Strategic Decision-Making | Competitive Compensation & Career Growth;https://id.jobstreet.com/job/93148906?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;1;0;0;0;0;0;0;0;0;9500000.0
Data Science & Analytics;Corporate Loan Credit Analyst  - Fluent in English;PT Chailease Finance Indonesia;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92889051?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;IT Consultant (Data Scientist/Engineer);PT. IDX CONSULTING;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92778781?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Digital Transformation & System Solution Head;PT Propan Raya Industrial Coating Chemicals;Tangerang;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92856913?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Functional Application Consultant;PT IFCA Property365 Indonesia;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93046790?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Dynamics 365 (D365) Functional Consultant;PT. HAND Solutions Indonesia;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92773578?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;CRM Specialist;PT DORAN SUKSES INDONESIA (JETE INDONESIA);Surabaya;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92798989?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Treasury, Cash Management & Funding Analyst;PT Elang Strategi Adidaya;Depok;Rp 7.000.000 – Rp 10.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92656532?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;8500000.0
Data Science & Analytics;Financial & Business Development Analyst;Universitas Telogorejo Semarang;Semarang;IDR Disembunyikan;Pengembangan kompetensi | Peningkatan Karier | Lingkungan kerja yang kondusif;https://id.jobstreet.com/job/92789757?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Data Scientist for Production Staff (CODE : PROD DA);PT Panasonic Gobel Energy Indonesia (PECGI);Bekasi Regency;IDR Disembunyikan;Join a leading global brand with strong presence in Indonesia | Opportunities for professional development and advancement | Competitive salary, bonuses, health/life insurance, and pension plan;https://id.jobstreet.com/job/92578709?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Mandarin Speaker - Operations Support (Junior - Middle Level);51TALK TRAINING SDN. BHD.;Jakarta;Rp 13,000,000 – Rp 17,000,000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92586468?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Netsuit Functional Consultant;PT. HAND Solutions Indonesia;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93029214?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Financial Analyst;PT SAPTA WARNA CEMERLANG;Kebon Jeruk;IDR Disembunyikan;Comprehensive Career Growth & Development | Exposure to End-to-End Financial Operations | Stable Company with Competitive Benefits;https://id.jobstreet.com/job/92638285?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;1;0;0;0;0;0;0;0;0;
Data Science & Analytics;IT Application Developer;PT Supra Boga Lestari Tbk;West Jakarta;IDR Disembunyikan;Web Development | Application | IT;https://id.jobstreet.com/job/92767326?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;SALES ASURANSI BANCASSURANCE AREA BULUKUMBA;PT Asuransi Jiwa Manulife Indonesia (Dept PB Danamon);Bulukumba;Rp 3.500.000 – Rp 5.000.000 per month;Komisi Tanpa Batas | Travelling Luar Negeri | Training berkelanjutan;https://id.jobstreet.com/job/93048402?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;4250000.0
Data Science & Analytics;Bancassurance Consultant (Surabaya);PT Asuransi Simas Jiwa - ASJ;Surabaya;IDR Disembunyikan;#NAME?;https://id.jobstreet.com/job/93139600?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Excel IT Profesional;PT QL Feed Indonesia;Bekasi;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92919838?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Digital Business Data Analyst;PT. BFI FINANCE INDONESIA, Tbk;Tangerang District;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92178469?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Investor Relations and Corporate Secretary Analyst;PT Bahtera Bumi Raya;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92661780?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;SALES ASURANSI BANCASSURANCE AREA MANADO;PT Asuransi Jiwa Manulife Indonesia (Dept PB Danamon);Manado;Rp 3.500.000 – Rp 5.000.000 per month;Komisi Tanpa Batas | Travelling Luar Negeri | Training berkelanjutan;https://id.jobstreet.com/job/93056868?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;4250000.0
Data Science & Analytics;IT Database Consultant;PT Aplikanusa Lintasarta;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92809228?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;JUNIOR INVENTORY ANALYST;PT Sany Makmur Perkasa;West Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92779663?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Bancassurance Consultant (Pekanbaru);PT Asuransi Simas Jiwa - ASJ;Pekanbaru;IDR Disembunyikan;Working Environment | Medical Health | Competitive Package;https://id.jobstreet.com/job/92910869?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Senior FP&A;PT Esco Bintan Indonesia;Bintan;IDR Disembunyikan;Strategic Influence | Regional Exposure | Advanced Analytics;https://id.jobstreet.com/job/92321887?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Data Centre Solutions – Technical Manager;PT Advancednet Indonesia;Tangerang;Rp 15.000.000 – Rp 20.000.000 per month;Gaji yang menarik | Jenjang karir yang jelas | Fasilitas yang menarik;https://id.jobstreet.com/job/93146977?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;17500000.0
Data Science & Analytics;ERA (Energy & Risk Accounting) Analyst;PT Chandra Asri Pacific Tbk;Jakarta;IDR Disembunyikan;Be a part of a rapidly-growing company | An opportunity to work in regional environment;https://id.jobstreet.com/job/92865282?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;IT Business Analyst;PT Aplikanusa Lintasarta;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92809008?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;SAP Supporter (Order to Cash / FICO);Abrihet Teknobalhar Informa;Surabaya;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93139773?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Senior SEO Specialist;K Club Group;Badung;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92994111?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Odoo Functional Specialist;PT Citra Berlian Sempurna;Kelapa Gading;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93139352?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Investment Officer;Perusahaan Rahasia;Central Jakarta;IDR Disembunyikan;Exposure to strategic investment projects | Contribute to business growth initiatives | Collaborate with cross-functional teams;https://id.jobstreet.com/job/93150979?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Bancassurance Financial Advisor Regional Medan;PT ASURANSI BRI LIFE;Medan;Rp 4.700.000 – Rp 6.000.000 per month;Gaji | Komisi tak terhingga | Trip ke luar negeri;https://id.jobstreet.com/job/92964303?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;5350000.0
Data Science & Analytics;Bancassurance Consultant (Semarang, Solo, Muntilan);MSIG Life Insurance Indonesia Tbk;Semarang;Rp 4.000.000 – Rp 6.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93149265?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;5000000.0
Data Science & Analytics;Market Insights Analyst;PT Solusi Transportasi Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93014451?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Senior Data Scientist (Analytics);PT Solusi Transportasi Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93068239?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;SEO Specialist;SCCR Indonesia;Gunungpati;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92900161?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;BANCASSURANCE SPECIALIST TANJUNG PANDAN;PT Asuransi Jiwa IFG;Tanjung Pandan;Rp 4.000.000 – Rp 5.500.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92907307?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;4750000.0
Data Science & Analytics;Business System Analyst;PT Eigerindo Multi Produk Industri;Bandung;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92712450?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Technical Consultant Analyst;PT. Metrodata Electronics, Tbk;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93119524?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;System Analyst Executive;PT Nojorono Tobacco International;Kudus Kota;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92793604?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Marketing Research;PT EXEDY Manufacturing Indonesia;Karawang;IDR Disembunyikan;Overtime Allowance | Career Pats | Year-end Bonus;https://id.jobstreet.com/job/92890776?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Senior Machine Learning Engineer;PT MEDIA INFO GRUP INDONESIA;South Jakarta;IDR Disembunyikan;Competitive salary based on experience | Define the roadmap for ML and (G)AI: High autonomy, zero endless meetings | Full health insurance (BPJS + Private) and flexible work arrangement;https://id.jobstreet.com/job/93000982?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;IT Business Analyst Supervisor;PT BREXA RAYA INDONESIA;Sukoharjo;Rp 7.000.000 – Rp 8.000.000 per month;Work with a leading multinational company | Lead digital transformation projects with real business impact. | Career growth opportunity in a supervisory role.;https://id.jobstreet.com/job/93020769?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;1;0;0;0;7500000.0
Data Science & Analytics;MARKET INTELLIGENCE SUPERVISOR;PT Pesta Pora Abadi;Jakarta;IDR Disembunyikan;Consumer & Business Insight;https://id.jobstreet.com/job/92666789?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Data Manager;PT Trinusa Travelindo;Tangerang District;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/91236141?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Business Strategy Assistant Manager;PT Daesang Agung Indonesia;East Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92634452?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Data Engineer;PT. Metrodata Electronics, Tbk;Kalideres;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93030575?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Officer SAP Functional;PT Riung Mitra Lestari;Bekasi;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92944336?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Market Insight Mandarin Speakers;PT. XCMG GROUP INDONESIA - 徐工印尼公司;North Jakarta;Rp 7.000.000 – Rp 10.000.000 per month;Analysis | Marketing | Mandarin;https://id.jobstreet.com/job/92682656?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;8500000.0
